Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
First_Class,Consumer,United States,Los_Angeles,California,90008,West,Furniture,Furnishings,10.11,3,0.0,3.2352
First_Class,Consumer,United States,Los_Angeles,California,90008,West,Technology,Accessories,772.47,3,0.0,146.7693
First_Class,Consumer,United States,Los_Angeles,California,90008,West,Office_Supplies,Supplies,20.46,2,0.0,5.3196
Second_Class,Corporate,United States,New_York_City,New_York,10011,East,Office_Supplies,Supplies,347.58,3,0.0,17.379
Standard_Class,Consumer,United States,San_Diego,California,92037,West,Technology,Accessories,72.64,2,0.0,21.792
Standard_Class,Consumer,United States,San_Diego,California,92037,West,Technology,Accessories,772.47,3,0.0,146.7693
Standard_Class,Consumer,United States,San_Diego,California,92037,West,Furniture,Furnishings,39.92,4,0.0,11.1776
Standard_Class,Consumer,United States,Oklahoma_City,Oklahoma,73120,Central,Office_Supplies,Binders,33.48,2,0.0,16.4052
Standard_Class,Consumer,United States,Oklahoma_City,Oklahoma,73120,Central,Technology,Phones,461.97,3,0.0,133.9713
Standard_Class,Consumer,United States,Oklahoma_City,Oklahoma,73120,Central,Office_Supplies,Appliances,137.62,2,0.0,60.5528
Standard_Class,Consumer,United States,Oklahoma_City,Oklahoma,73120,Central,Furniture,Chairs,302.67,3,0.0,72.6408
Second_Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Accessories,239.976,3,0.2,53.9946
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Art,8.34,3,0.0,2.1684
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Supplies,8.57,1,0.0,2.2282
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Binders,119.616,8,0.2,40.3704
Standard_Class,Corporate,United States,Vineland,New_Jersey,8360,East,Furniture,Chairs,212.94,3,0.0,25.5528
Standard_Class,Corporate,United States,Vineland,New_Jersey,8360,East,Office_Supplies,Appliances,26.49,1,0.0,7.4172
Second_Class,Home_Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Bookcases,687.4,5,0.0,48.118
Standard_Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,653.55,3,0.0,111.1035
Standard_Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,33.9,2,0.0,2.034
Second_Class,Consumer,United States,Naperville,Illinois,60540,Central,Technology,Accessories,239.96,5,0.2,83.986
First_Class,Corporate,United States,Wilmington,Delaware,19805,East,Furniture,Tables,199.836,4,0.3,-37.1124
First_Class,Corporate,United States,Wilmington,Delaware,19805,East,Technology,Phones,716.0,2,0.0,193.32
First_Class,Corporate,United States,Wilmington,Delaware,19805,East,Office_Supplies,Binders,221.06,7,0.0,103.8982
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Paper,67.71,3,0.0,32.5008
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Appliances,129.92,4,0.0,38.976
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Furniture,Furnishings,467.46,9,0.0,191.6586
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Paper,61.4,5,0.0,28.858
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Storage,720.76,4,0.0,187.3976
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Binders,5.184,3,0.2,1.8144
Second_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Art,14.7,5,0.0,3.969
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Office_Supplies,Binders,8.134,7,0.8,-13.8278
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,79.984,2,0.2,13.9972
Standard_Class,Home_Office,United States,Des_Moines,Washington,98198,West,Office_Supplies,Paper,18.54,2,0.0,8.7138
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Envelopes,24.4,2,0.2,7.93
Same_Day,Consumer,United States,Atlanta,Georgia,30318,South,Office_Supplies,Paper,195.64,4,0.0,91.9508
Second_Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,398.4,5,0.2,84.66
Second_Class,Consumer,United States,Dallas,Texas,75217,Central,Office_Supplies,Art,7.056,3,0.2,0.7938
Second_Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,1352.3976,9,0.32,-437.5404
First_Class,Consumer,United States,Moreno_Valley,California,92553,West,Office_Supplies,Paper,26.4,5,0.0,11.88
First_Class,Consumer,United States,Moreno_Valley,California,92553,West,Office_Supplies,Storage,41.88,6,0.0,0.8376
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Binders,99.846,9,0.7,-83.205
Second_Class,Consumer,United States,Georgetown,Kentucky,40324,South,Technology,Phones,699.98,2,0.0,195.9944
Second_Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office_Supplies,Storage,584.82,9,0.0,70.1784
Standard_Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office_Supplies,Binders,43.98,2,0.0,21.99
Standard_Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Technology,Phones,377.97,3,0.0,105.8316
Standard_Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,123.96,3,0.0,11.1564
First_Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,391.98,2,0.0,113.6742
Standard_Class,Consumer,United States,Burlington,North_Carolina,27217,South,Technology,Accessories,383.976,3,0.2,81.5949
Standard_Class,Consumer,United States,Burlington,North_Carolina,27217,South,Furniture,Tables,1781.682,7,0.4,-653.2834
Standard_Class,Home_Office,United States,Los_Angeles,California,90008,West,Office_Supplies,Art,21.4,5,0.0,6.206
Standard_Class,Home_Office,United States,Trenton,Michigan,48183,Central,Technology,Copiers,549.99,1,0.0,274.995
Standard_Class,Home_Office,United States,Trenton,Michigan,48183,Central,Office_Supplies,Appliances,167.535,3,0.1,37.23
Standard_Class,Home_Office,United States,Trenton,Michigan,48183,Central,Office_Supplies,Envelopes,38.34,3,0.0,17.253
Standard_Class,Home_Office,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,53.88,6,0.0,22.6296
Standard_Class,Home_Office,United States,Trenton,Michigan,48183,Central,Technology,Phones,299.98,2,0.0,83.9944
Same_Day,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Storage,62.8,4,0.0,15.7
Second_Class,Consumer,United States,Los_Angeles,California,90049,West,Office_Supplies,Binders,13.904,2,0.2,4.5188
Second_Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,744.1,5,0.3,-95.67
Second_Class,Consumer,United States,Houston,Texas,77070,Central,Office_Supplies,Storage,44.84,5,0.2,5.605
Second_Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,401.59,2,0.3,-131.951
Standard_Class,Home_Office,United States,Milwaukee,Wisconsin,53209,Central,Office_Supplies,Binders,18.24,3,0.0,8.5728
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Office_Supplies,Storage,10.48,1,0.0,2.8296
Same_Day,Home_Office,United States,Cleveland,Ohio,44105,East,Office_Supplies,Paper,20.736,4,0.2,7.2576
Standard_Class,Consumer,United States,Monroe,North_Carolina,28110,South,Technology,Accessories,35.168,4,0.2,8.3524
Standard_Class,Consumer,United States,Monroe,North_Carolina,28110,South,Office_Supplies,Paper,64.704,3,0.2,23.4552
Second_Class,Corporate,United States,Lowell,Massachusetts,1852,East,Office_Supplies,Paper,105.52,4,0.0,48.5392
Standard_Class,Home_Office,United States,Dallas,Texas,75081,Central,Office_Supplies,Binders,5.792,2,0.8,-9.5568
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,466.158,7,0.4,-93.2316
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,10.312,1,0.2,-1.289
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office_Supplies,Binders,2.556,3,0.7,-1.7892
First_Class,Corporate,United States,Loveland,Colorado,80538,West,Office_Supplies,Paper,7.968,2,0.2,2.8884
First_Class,Corporate,United States,Loveland,Colorado,80538,West,Office_Supplies,Envelopes,8.784,1,0.2,3.1842
Standard_Class,Consumer,United States,Loveland,Colorado,80538,West,Office_Supplies,Fasteners,3.024,3,0.2,-0.6048
Standard_Class,Corporate,United States,Woonsocket,Rhode_Island,2895,East,Office_Supplies,Storage,51.45,3,0.0,13.8915
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Office_Supplies,Appliances,14.016,4,0.8,-31.536
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,214.95,5,0.5,-120.372
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,35.04,4,0.2,-7.008
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,10.776,3,0.6,-4.8492
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Office_Supplies,Binders,4.6,2,0.8,-8.05
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Office_Supplies,Storage,35.168,2,0.2,-8.3524
Standard_Class,Home_Office,United States,Bakersfield,California,93309,West,Office_Supplies,Binders,19.152,3,0.2,6.4638
Same_Day,Consumer,United States,Dallas,Texas,75217,Central,Office_Supplies,Art,4.448,2,0.2,0.3336
Same_Day,Consumer,United States,Dallas,Texas,75217,Central,Office_Supplies,Paper,5.184,1,0.2,1.8792
Same_Day,Consumer,United States,Dallas,Texas,75217,Central,Office_Supplies,Paper,15.552,3,0.2,5.4432
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Paper,40.032,6,0.2,12.51
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,16.776,3,0.2,5.0328
Standard_Class,Consumer,United States,Deltona,Florida,32725,South,Furniture,Chairs,186.304,4,0.2,13.9728
Standard_Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,66.36,4,0.0,23.226
First_Class,Home_Office,United States,Nashville,Tennessee,37211,South,Office_Supplies,Art,42.048,9,0.2,5.256
First_Class,Home_Office,United States,Nashville,Tennessee,37211,South,Office_Supplies,Art,67.92,5,0.2,6.792
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Envelopes,52.512,6,0.2,19.692
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Storage,186.912,6,0.2,-35.046
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Paper,10.048,4,0.2,3.14
Same_Day,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,17.496,9,0.6,-7.4358
Second_Class,Consumer,United States,Dallas,Texas,75220,Central,Office_Supplies,Paper,15.552,3,0.2,5.4432
Standard_Class,Consumer,United States,Carlsbad,New_Mexico,88220,West,Office_Supplies,Binders,10.776,3,0.2,3.3675
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Labels,3.304,1,0.2,1.0738
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Storage,35.48,1,0.0,0.0
Standard_Class,Consumer,United States,Oceanside,New_York,11572,East,Office_Supplies,Fasteners,34.44,3,0.0,16.1868
Standard_Class,Consumer,United States,Oceanside,New_York,11572,East,Technology,Machines,629.93,7,0.0,296.0671
Standard_Class,Consumer,United States,Oceanside,New_York,11572,East,Office_Supplies,Binders,79.056,9,0.2,28.6578
Standard_Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office_Supplies,Storage,232.55,5,0.0,9.302
Standard_Class,Corporate,United States,Lafayette,Louisiana,70506,South,Technology,Accessories,99.98,2,0.0,42.9914
Standard_Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office_Supplies,Paper,19.44,3,0.0,9.3312
Standard_Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office_Supplies,Paper,12.96,2,0.0,6.3504
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Tables,464.292,9,0.4,-108.3348
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Envelopes,68.46,7,0.0,31.4916
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Appliances,601.3,2,0.0,198.429
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Technology,Phones,16.99,1,0.0,4.4174
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Technology,Phones,287.97,3,0.0,80.6316
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,44.82,9,0.0,21.0654
Standard_Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,101.12,8,0.0,37.4144
Standard_Class,Consumer,United States,Deltona,Florida,32725,South,Technology,Phones,107.976,3,0.2,37.7916
Standard_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Appliances,58.73,7,0.0,14.6825
Standard_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,93.344,4,0.2,32.6704
Standard_Class,Home_Office,United States,Seattle,Washington,98103,West,Office_Supplies,Fasteners,17.05,5,0.0,8.184
Standard_Class,Consumer,United States,San_Diego,California,92105,West,Office_Supplies,Binders,8.096,2,0.2,2.7324
Standard_Class,Corporate,United States,Oklahoma_City,Oklahoma,73120,Central,Furniture,Furnishings,30.36,4,0.0,13.0548
Standard_Class,Consumer,United States,Mount_Vernon,New_York,10550,East,Office_Supplies,Envelopes,23.34,3,0.0,10.9698
Standard_Class,Consumer,United States,Mount_Vernon,New_York,10550,East,Office_Supplies,Paper,51.55,5,0.0,24.2285
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Technology,Accessories,119.9,2,0.0,43.164
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Chairs,1317.492,6,0.1,292.776
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Supplies,63.84,8,0.0,18.5136
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,3.592,1,0.2,1.1225
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Furniture,Furnishings,86.26,2,0.0,29.3284
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Storage,139.04,4,0.0,38.9312
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Appliances,46.8,4,0.0,16.38
Standard_Class,Home_Office,United States,Chandler,Arizona,85224,West,Furniture,Furnishings,8.544,4,0.2,1.9224
Standard_Class,Home_Office,United States,Chandler,Arizona,85224,West,Furniture,Chairs,842.376,3,0.2,105.297
Same_Day,Consumer,United States,Long_Beach,New_York,11561,East,Technology,Phones,1214.85,3,0.0,352.3065
Second_Class,Corporate,United States,San_Francisco,California,94109,West,Office_Supplies,Storage,67.78,2,0.0,16.945
First_Class,Corporate,United States,Helena,Montana,59601,West,Office_Supplies,Storage,39.9,5,0.0,10.374
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Office_Supplies,Binders,2.688,1,0.2,0.84
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Office_Supplies,Art,6.6,3,0.0,2.904
First_Class,Consumer,United States,Kirkwood,Missouri,63122,Central,Office_Supplies,Binders,28.4,4,0.0,13.064
First_Class,Consumer,United States,Kirkwood,Missouri,63122,Central,Furniture,Furnishings,212.94,3,0.0,34.0704
Second_Class,Home_Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,1001.584,2,0.2,125.198
Second_Class,Home_Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,569.058,3,0.3,-178.8468
Second_Class,Home_Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,14.224,2,0.6,-10.3124
Second_Class,Corporate,United States,Peoria,Arizona,85345,West,Technology,Phones,105.584,2,0.2,9.2386
Second_Class,Corporate,United States,Peoria,Arizona,85345,West,Technology,Phones,68.72,2,0.2,-14.603
Standard_Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Bookcases,1367.84,8,0.0,259.8896
Second_Class,Consumer,United States,Taylor,Michigan,48180,Central,Furniture,Chairs,301.96,2,0.0,33.2156
Standard_Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Chairs,170.352,3,0.2,-17.0352
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Art,3.9,2,0.0,1.521
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Paper,12.84,3,0.0,5.778
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Paper,15.84,3,0.0,7.128
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Furniture,Chairs,563.94,3,0.0,112.788
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Storage,62.94,3,0.0,11.9586
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Storage,535.41,3,0.0,160.623
Second_Class,Corporate,United States,Detroit,Michigan,48205,Central,Office_Supplies,Paper,144.12,3,0.0,69.1776
Second_Class,Corporate,United States,Detroit,Michigan,48205,Central,Office_Supplies,Paper,314.55,3,0.0,150.984
First_Class,Corporate,United States,Pueblo,Colorado,81001,West,Office_Supplies,Art,3.408,1,0.2,0.8946
